sku,wp_post_id,vendor,brand,name,identity_key,primary_ean,lookup_ean,all_eans,shop_status,woo_thumb,woo_kind,vendor_image,in_wholesale_export,has_override,has_cdn_file,has_scraped_file,has_brasty_file,fill_origin,override_url,no_image_bytes_anywhere
BF-S958125,67716,beautyfort,Molton Brown,Molton Brown Delicious Rhubarb & Rose Hand Lotion 300ml,ean:0008080091741,0008080091741,8080091741,8080091741;5030805003666,missing,,none,https://www.beautyfort.com/pic/anU4UVZ1ZFZHaERKUGtEbWlOL2ovRHNEWDVYaTNFdlk%3D,0,0,0,1,0,scraped_unapplied,,0
BF-O74186,67717,beautyfort,Molton Brown,Molton Brown Coastal Cypress & Sea Fennel Bath and Shower Gel 300ml,ean:0008080111753,0008080111753,8080111753,8080111753;5030805003062,missing,,none,https://www.beautyfort.com/pic/cjNiR2Q4bWsxOERYTTVWa2xsV3N3VHNEWDVYaTNFdlk%3D,0,0,0,1,0,scraped_unapplied,,0
BF-J48007,67718,beautyfort,Molton Brown,Molton Brown Fiery Pink Pepper Handseife 300 ml,ean:0008080111838,0008080111838,8080111838,8080111838;8080151780;5030805003628,missing,,none,https://www.beautyfort.com/pic/SmdXNWI4TmFDRFA4Mkcva3ZZMEp4enNEWDVYaTNFdlk%3D,0,0,0,1,0,scraped_unapplied,,0
BF-F48277,67719,beautyfort,Molton Brown,Molton Brown Coastal Cypress & Sea Fennel Körperlotion 300 ml,ean:0008080111876,0008080111876,8080111876,8080111876;5030805003086,missing,,none,https://www.beautyfort.com/pic/QS81ZFpSUUFZamNVZHA5aVI0czVMRHNEWDVYaTNFdlk%3D,0,0,0,1,0,scraped_unapplied,,0
BF-Z631421,67721,beautyfort,Molton Brown,Molton Brown Re-Charge Black Pepper Eau de Parfum 100 ml Spray,ean:0008080124739,0008080124739,8080124739,8080124739;8080153555,missing,,none,https://www.beautyfort.com/pic/Z2hVclZzQ0pta0Vselc0S0V4dFpqNnRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-Z673421,67722,beautyfort,Molton Brown,Molton Brown Fiery Pink Pepper Eau de Parfum 100ml Spray,ean:0008080124753,0008080124753,8080124753,8080124753,missing,,none,https://www.beautyfort.com/pic/Z0VNcVdFMnNVU29pTXVoVloxZTUxcXRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-L324337,67723,beautyfort,Molton Brown,Molton Brown Orange & Bergamot Eau de Parfum 100ml Spray,ean:0008080124852,0008080124852,8080124852,8080124852;8080153579,missing,,none,https://www.beautyfort.com/pic/bi9sNzRTVXdqYXNrM2JPS25UaWEzNnRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-V681900,67724,beautyfort,Molton Brown,Molton Brown Fiery Pink Pepper Eau de Toilette 100ml Spray,ean:0008080125347,0008080125347,8080125347,8080125347,missing,,none,https://www.beautyfort.com/pic/Vmt6U3R4N2pub3RiR3lTQ0wzTUZqcXRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-Z863432,67725,beautyfort,Molton Brown,Molton Brown Mesmerising Oudh Accord & Gold Eau de Toilette 100ml Spray,ean:0008080125408,0008080125408,8080125408,8080125408,missing,,none,https://www.beautyfort.com/pic/R3NETkFlMEdXS3dzYzhMMXhNQ1FKcXRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-P267232,67726,beautyfort,Molton Brown,Molton Brown Rose Dunes Eau de Parfum 100ml Spray,ean:0008080163448,0008080163448,8080163448,8080163448,missing,,none,https://www.beautyfort.com/pic/cFFucnZ1NnJjUUxPdnA3VW5wRkdQYXRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-T884270,67727,beautyfort,Molton Brown,Molton Brown Delicious Rhubarb & Rose Eau de Toilette 100ml Spray,ean:0008080164179,0008080164179,8080164179,8080164179,missing,,none,https://www.beautyfort.com/pic/aDhleitha0N2R1h4QXZaOFNDSE95S3RoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-J613381,67728,beautyfort,Molton Brown,Molton Brown Delicious Rhubarb and Rose Eau de Parfum 100ml Spray,ean:0008080164193,0008080164193,8080164193,8080164193,missing,,none,https://www.beautyfort.com/pic/cFFucnZ1NnJjUUpjRHMwYmwralJrS3RoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-J478481,67729,beautyfort,Molton Brown,Molton Brown Floral & Marine Hand Care Geschenk Set 3 x 300ml,ean:0008080178275,0008080178275,8080178275,8080178275,missing,,none,https://www.beautyfort.com/pic/Q1FuUjdjVHYzUEJpZnZvdVB6QlhrS3RoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-372663,67730,bts,AMOUROUD,Amouroud Dark Orchid Edp 100ml,ean:0008952160100,0008952160100,8952160100,8952160100,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372675,67731,bts,AMOUROUD,Amouroud Safran Rare Edp 100ml,ean:0008952161107,0008952161107,8952161107,8952161107,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372670,67732,bts,AMOUROUD,Amouroud Midnight Rose Edp 100ml,ean:0008952163101,0008952163101,8952163101,8952163101,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372673,67733,bts,AMOUROUD,Amouroud Oud Du Jour Edp 100ml,ean:0008952164108,0008952164108,8952164108,8952164108,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,1,0,0,1,0,scraped_unapplied,,0
BTS-372672,67735,bts,AMOUROUD,Amouroud Oud After Dark Edp 100ml,ean:0008952168106,0008952168106,8952168106,8952168106,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372680,67736,bts,AMOUROUD,Amouroud Sumptuous Flower Edp 100ml,ean:0008952174107,0008952174107,8952174107,8952174107,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,1,0,0,1,0,scraped_unapplied,,0
BTS-372667,67737,bts,AMOUROUD,Amouroud Elixir Noir Illumine 75ml,ean:0008952180108,0008952180108,8952180108,8952180108,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372664,67738,bts,AMOUROUD,Amouroud Elixir Golden Oud 75ml,ean:0008952182102,0008952182102,8952182102,8952182102,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372665,67739,bts,AMOUROUD,Amouroud Elixir La Rose Noire 75ml,ean:0008952183109,0008952183109,8952183109,8952183109,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-384977,67740,bts,AMOUROUD,Amouroud Elixir Virgin Leather Edp 75ml,ean:0008952184106,0008952184106,8952184106,8952184106,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372682,67741,bts,AMOUROUD,Amouroud White Hinoki Edp 100ml,ean:0008952201100,0008952201100,8952201100,8952201100,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372678,67742,bts,AMOUROUD,Amouroud Silver Birch Edp 100ml,ean:0008952202107,0008952202107,8952202107,8952202107,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,1,0,0,1,0,scraped_unapplied,,0
BTS-372681,67743,bts,AMOUROUD,Amouroud Wet Stone Edp 100ml,ean:0008952203104,0008952203104,8952203104,8952203104,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-372683,67744,bts,AMOUROUD,Amouroud White Sands Edp 100ml,ean:0008952206105,0008952206105,8952206105,8952206105,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-384974,67745,bts,AMOUROUD,Amouroud Apricot Nectar Edp 100ml,ean:0008952300100,0008952300100,8952300100,8952300100,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-384976,67746,bts,AMOUROUD,Amouroud Carissa Flower Edp 100ml,ean:0008952301107,0008952301107,8952301107,8952301107,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-384978,67747,bts,AMOUROUD,Amouroud Enchanted Garden Edp 100ml,ean:0008952302104,0008952302104,8952302104,8952302104,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-L524746,67748,beautyfort,Palmer's,Palmer's Olive Oil Formula Smoothing Shampoo 400ml,ean:0010181025433,0010181025433,10181025433,10181025433;10181025938,missing,,none,https://www.beautyfort.com/pic/aUFHdENqSkVDQkRxY2NoMGtWUDhyS3RoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-P579233,67767,beautyfort,Baylis & Harding,Baylis & Harding Beauticology Sprinkles Giftset 5 Piece Set,ean:0017854109643,0017854109643,17854109643,17854109643,missing,,none,,0,0,0,1,0,scraped_unapplied,,0
BF-B676503,67768,beautyfort,Baylis & Harding,Baylis & Harding Signature Sweet Mandarin & Grapefruit 4 x Bath Bomb 125g,ean:0017854109698,0017854109698,17854109698,17854109698,missing,,none,https://www.beautyfort.com/pic/RDNlUmNBMnFEZFVXRHcwVDZqYzZ2NnRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-L726715,67769,beautyfort,Baylis & Harding,Baylis & Harding Wild Fig & Pomegranate Luxury Gift Set 3x Bath Bomb Fizzers 100g,ean:0017854110281,0017854110281,17854110281,17854110281,missing,,none,,0,0,0,1,0,scraped_unapplied,,0
BF-N2865215,67770,beautyfort,Baylis & Harding,Baylis & Harding Beauticology From Me To You Unicorn Gift Set 1x Pencil Case + 60ml Shower Cream + 45g Bath Bomb + 5g Lip Balm,ean:0017854112858,0017854112858,17854112858,17854112858,missing,,none,,0,0,0,1,0,scraped_unapplied,,0
BF-Z579433,67771,beautyfort,Baylis & Harding,Baylis & Harding Sweet Mandarin & Grapefruit Foot Lotion & Sock Set,ean:0017854113688,0017854113688,17854113688,17854113688,missing,,none,https://www.beautyfort.com/pic/RDNlUmNBMnFEZFhlN3QrSXJoemJmYXRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-303360,67773,bts,AVEDA,Aveda Sap Moss Weightless Hydration Conditioner 200ml,ean:0018084001950,0018084001950,18084001950,18084001950,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-320581,67774,bts,AVEDA,Aveda Cherry ?lmond Hand and Bd Wash 250,ean:0018084005125,0018084005125,18084005125,18084005125,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-320575,67782,bts,AVEDA,Aveda Bot Repair Overnight Serum Retail,ean:0018084019610,0018084019610,18084019610,18084019610,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-320577,67783,bts,AVEDA,Aveda Cherry Almond Bd Scrub 200,ean:0018084023266,0018084023266,18084023266,18084023266,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-306743,67784,bts,AVEDA,Aveda Nutri Plenish Daily Treatment 150ml,ean:0018084028506,0018084028506,18084028506,18084028506,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-320583,67786,bts,AVEDA,Aveda Color Control Cond Retail 200ml,ean:0018084037331,0018084037331,18084037331,18084037331,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,1,0,0,1,0,scraped_unapplied,,0
BTS-317057,67787,bts,AVEDA,Aveda Smooth Infusion Conditioner 200ml,ean:0018084037454,0018084037454,18084037454,18084037454,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-F277951,67788,beautyfort,Aveda,Aveda Blonde Revival Purple Toning Shampoo 200ml,ean:0018084037706,0018084037706,18084037706,18084037706,missing,,none,https://www.beautyfort.com/pic/Y25pb3A4V1dZaDFUaWJxa0UzTXI5cXRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-378987,67789,bts,AVEDA,Aveda Be Curly Shampoo 250ml,ean:0018084051979,0018084051979,18084051979,18084051979,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-378988,67790,bts,AVEDA,Aveda Be Curly Style-Prep 200ml,ean:0018084053683,0018084053683,18084053683,18084053683,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-378989,67792,bts,AVEDA,Aveda Invati Thickening Conditioner 200ml,ean:0018084054970,0018084054970,18084054970,18084054970,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-384311,67793,bts,AVEDA,Aveda Invati Exfoliating Shampoo Light 200ml,ean:0018084055021,0018084055021,18084055021,18084055021,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-378990,67794,bts,AVEDA,Aveda Invati Exfoliating Shampoo Rich 1000ml,ean:0018084055076,0018084055076,18084055076,18084055076,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-411264,67795,bts,AVEDA,Aveda Pure Abundance Volumizing Shampoo 200ml,ean:0018084082423,0018084082423,18084082423,18084082423,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-411266,67796,bts,AVEDA,Aveda Pure Abundance Volumizing Clay Conditioner 150ml,ean:0018084082447,0018084082447,18084082447,18084082447,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-411267,67797,bts,AVEDA,Aveda Pure Abundance Style-Prep 100ml,ean:0018084082539,0018084082539,18084082539,18084082539,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-F238951,67800,beautyfort,Aveda,Aveda Phomollient Styling Foam 200ml Refill,ean:0018084807606,0018084807606,18084807606,18084807606,missing,,none,https://www.beautyfort.com/pic/a3lhMndMREJpdmhUaWJxa0UzTXI5cXRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-323205,67818,bts,AVEDA,Aveda Shampure Hand y Amp; Body Lotion 200ml,ean:0018084922194,0018084922194,18084922194,18084922194,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-303371,67824,bts,AVEDA,Aveda Stress Fix Bd Creme 200,ean:0018084935187,0018084935187,18084935187,18084935187,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-T574251,67826,beautyfort,Aveda,Aveda Beautifying Body Moisturizer 200ml,ean:0018084949320,0018084949320,18084949320,18084949320,missing,,none,https://www.beautyfort.com/pic/REZNOXl2cGRBcDdHWU8ySFhUSWJGS3RoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-320584,67827,bts,AVEDA,Aveda Tulasara Bright Concentrate 30,ean:0018084961452,0018084961452,18084961452,18084961452,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-F016151,67829,beautyfort,Aveda,Aveda Men Pure-formance Thickening Paste 75ml,ean:0018084973523,0018084973523,18084973523,18084973523;18084973530,missing,,none,https://www.beautyfort.com/pic/dXgyS1R6RHI1Y0w1Yi9BaUtKNko5NnRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-308740,67839,bts,DR. BRONNER'S,Dr. Bronner's Jábon Pastilla Bio 140 Grs Flor Cer,ean:0018787231104,0018787231104,18787231104,18787231104,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-308768,67845,bts,DR. BRONNER'S,Dr. Bronner's Dentifrico Sabor Bio Hierbabuena 14,ean:0018787231593,0018787231593,18787231593,18787231593,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-308704,67863,bts,DR. BRONNER'S,Dr. Bronner's Jábon Líquido Bio 60ml Flor Cerez,ean:0018787830727,0018787830727,18787830727,18787830727,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-381332,67864,bts,BHARARA,Bharara Champagne Black Edp 100ml Spray,ean:0019213947491,0019213947491,19213947491,19213947491,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-E915199,67904,beautyfort,Clinique,Clinique Chubby Stick Moisturizing Lip Colour Balm 3g - Whole Lotta Honey,ean:0020714445317,0020714445317,20714445317,20714445317;192333300350,missing,,none,https://www.beautyfort.com/pic/U1JhVFptSTRJS0w4Mkcva3ZZMEp4enNEWDVYaTNFdlk%3D,0,0,0,1,0,scraped_unapplied,,0
BF-L721268,67922,beautyfort,Clinique,Clinique Repairwear Anti-Gravity Eye Cream 15ml,ean:0020714728175,0020714728175,20714728175,20714728175,missing,,none,https://www.beautyfort.com/pic/VnlwajdRWFd1N0hYTTVWa2xsV3N3VHNEWDVYaTNFdlk%3D,0,0,0,1,0,scraped_unapplied,,0
BF-V961992,67931,beautyfort,Clinique,Clinique Even Better All-Over Concealer & Eraser 6ml - 58 Honey,ean:0020714968922,0020714968922,20714968922,20714968922,missing,,none,https://www.beautyfort.com/pic/TEVCTHV1cXd0Nk5iQUR6YkxDVHBxS3RoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BF-B21969,67937,beautyfort,Clinique,Clinique Superbalanced Makeup 30ml - 27 Alabaster,ean:0020714998172,0020714998172,20714998172,20714998172;192333074725,missing,,none,https://www.beautyfort.com/pic/QmZ1dk90WWpkTVlVZHA5aVI0czVMRHNEWDVYaTNFdlk%3D,0,0,0,1,1,scraped_unapplied,,0
BF-P44267,67973,beautyfort,DKNY,DKNY Be Tempted Eau de Parfum 30ml Spray,ean:0022548355169,0022548355169,22548355169,22548355169;85715950192,missing,,none,https://www.beautyfort.com/pic/Vkw4S1QxdVZFRjgra3h1SFRNUDgvRHNEWDVYaTNFdlk%3D,0,0,0,1,1,scraped_unapplied,,0
BTS-378349,67989,bts,MICHAEL KORS,Michael Kors Gorgeous! Mini Edp 5ml,ean:0022548419991,0022548419991,22548419991,22548419991,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-378352,67995,bts,MICHAEL KORS,"Michael Kors Wonderlust Vial Edp Pack 50 X 1,5ml",ean:0022548424681,0022548424681,22548424681,22548424681,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-399998,68004,bts,ARAMIS,Aramis Intuition Edp Spray 100ml,ean:0022548445549,0022548445549,22548445549,22548445549,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-B486516,68005,beautyfort,Aramis,Aramis Intuition Eau de Parfum 50ml Spray,ean:0022548445563,0022548445563,22548445563,22548445563,missing,,none,https://www.beautyfort.com/pic/c0N1eU9QOUhXSHB2b2JPUDV4RkE5NnRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-402139,68006,bts,ARAMIS,Aramis Intuition Estuche 2 Piezas,ean:0022548445587,0022548445587,22548445587,22548445587,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-399999,68007,bts,ARAMIS,Aramis Intuition Crema Hidratante Para Después Del Afeitado 95ml,ean:0022548445594,0022548445594,22548445594,22548445594,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-416036,68008,bts,ARAMIS,Aramis Intuition Intense Edp Spray 100ml,ean:0022548445723,0022548445723,22548445723,22548445723,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BF-P437234,68009,beautyfort,Aramis,Aramis Intuition Intense Eau de Parfum 50ml Spray,ean:0022548445730,0022548445730,22548445730,22548445730,missing,,none,https://www.beautyfort.com/pic/c0N1eU9QOUhXSHBNeXdLMDlPRG8wNnRoTllvMURGSVE%3D,0,0,0,1,0,scraped_unapplied,,0
BTS-402140,68010,bts,ARAMIS,Aramis Intuition Estuche 2 Piezas,ean:0022548445976,0022548445976,22548445976,22548445976,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
BTS-293018,68012,bts,MAUI,Maui Agave Anti-Breakage Hair Shampoo 385ml,ean:0022796170316,0022796170316,22796170316,22796170316,missing,,none,https://images.btswholesaler.com/imgs/productos_cosmetica/imagenes/no_image.webp,0,0,0,1,0,scraped_unapplied,,0
